ID,parent_ID,book_ID,quantity,unitPrice,amount
abba3e7b-b669-4dba-8fe5-13aeb24235af,e69badce-7d83-4e3a-9fa9-157a3a640c92,c1b2c3d4-e5f6-7890-abcd-ef1234567813,2,12.49,24.98
3aabfc4c-0151-4ddd-8f66-de56fd37701f,e69badce-7d83-4e3a-9fa9-157a3a640c92,c1b2c3d4-e5f6-7890-abcd-ef1234567817,2,13.99,27.98
fdbb6fc4-2a7c-449b-afb7-c5fd424bacaa,e69badce-7d83-4e3a-9fa9-157a3a640c92,c1b2c3d4-e5f6-7890-abcd-ef1234567801,2,12.99,25.98
9fa8bbd2-f914-4276-8d6d-cb60b1c2f047,e69badce-7d83-4e3a-9fa9-157a3a640c92,c1b2c3d4-e5f6-7890-abcd-ef1234567819,1,14.49,14.49
f9afbfa5-f102-4666-a0b4-1c0db42c41cf,db905730-4399-4c72-8adf-ff932c41af14,c1b2c3d4-e5f6-7890-abcd-ef1234567804,3,4.99,14.97
98597257-ab45-4c65-ba0f-d954eb9c1c29,db905730-4399-4c72-8adf-ff932c41af14,c1b2c3d4-e5f6-7890-abcd-ef1234567801,2,12.99,25.98
91fa74ea-e6f5-4389-be87-88df21645848,db905730-4399-4c72-8adf-ff932c41af14,c1b2c3d4-e5f6-7890-abcd-ef1234567810,1,14.99,14.99
07de19df-5087-43b6-bedc-c5ba349b9b06,db905730-4399-4c72-8adf-ff932c41af14,c1b2c3d4-e5f6-7890-abcd-ef1234567805,3,8.99,26.97
0f211777-ef2c-4ff7-afd9-b4d7d25ad5e8,f22438a5-4a4d-4de0-ba56-fcbe2d758124,c1b2c3d4-e5f6-7890-abcd-ef1234567803,2,5.99,11.98
f9d95fcb-479f-4dd7-9707-714c40942711,f22438a5-4a4d-4de0-ba56-fcbe2d758124,c1b2c3d4-e5f6-7890-abcd-ef1234567801,3,12.99,38.97
d22ab057-be1c-4247-bc3f-e0d505d3a4f9,f22438a5-4a4d-4de0-ba56-fcbe2d758124,c1b2c3d4-e5f6-7890-abcd-ef1234567811,2,11.99,23.98
f673a23b-c900-4ca6-9d64-d564c7de43e8,3034be2b-c2a5-424e-ae75-fece9d219ab2,c1b2c3d4-e5f6-7890-abcd-ef1234567812,1,9.99,9.99
5d2abf93-7762-41a3-9334-76718c739aa2,75ff30d6-17f4-498a-9d5f-f72973a48dda,c1b2c3d4-e5f6-7890-abcd-ef1234567813,2,12.49,24.98
5a2ead2f-5501-494b-acd4-a6ae73dce2a5,75ff30d6-17f4-498a-9d5f-f72973a48dda,c1b2c3d4-e5f6-7890-abcd-ef1234567815,2,8.49,16.98
68c47c9f-0db8-472e-ac08-4130247b81a6,75ff30d6-17f4-498a-9d5f-f72973a48dda,c1b2c3d4-e5f6-7890-abcd-ef1234567819,2,14.49,28.98
c8e92911-4800-470e-966b-c31e7d9707fb,ac06dd91-a827-4a37-8090-fe7bfdbab1d6,c1b2c3d4-e5f6-7890-abcd-ef1234567819,3,14.49,43.47
ca9b4d3a-11a3-44d8-a1f3-f0121e1f5ae9,ac06dd91-a827-4a37-8090-fe7bfdbab1d6,c1b2c3d4-e5f6-7890-abcd-ef1234567806,1,10.99,10.99
9885ed60-494b-414e-8d4a-beda8b291e33,65384192-a790-48cd-9225-ef08e927d7a0,c1b2c3d4-e5f6-7890-abcd-ef1234567815,3,8.49,25.47
4a6f4742-8010-400f-89b6-2525cb6c8c6d,65384192-a790-48cd-9225-ef08e927d7a0,c1b2c3d4-e5f6-7890-abcd-ef1234567812,3,9.99,29.97
9942a7ee-b37c-4c20-a8ab-57f88e4fd9a9,65384192-a790-48cd-9225-ef08e927d7a0,c1b2c3d4-e5f6-7890-abcd-ef1234567801,3,12.99,38.97
e8ce4fc4-b997-4510-8249-fc35f6132168,6154ddcd-ba9e-42f0-973a-cc68f99cc56c,c1b2c3d4-e5f6-7890-abcd-ef1234567807,2,9.99,19.98
7e1602d0-c48d-44b1-93f2-bb5b8770136b,9dee167e-24a9-4d8d-9927-ee0084d4677a,c1b2c3d4-e5f6-7890-abcd-ef1234567804,2,4.99,9.98
c9f3262e-cff7-4bd9-81c4-6ab4475f4ed8,9dee167e-24a9-4d8d-9927-ee0084d4677a,c1b2c3d4-e5f6-7890-abcd-ef1234567817,1,13.99,13.99
51357160-a033-4018-abbe-54c39d885733,9dee167e-24a9-4d8d-9927-ee0084d4677a,c1b2c3d4-e5f6-7890-abcd-ef1234567802,2,11.99,23.98
44a1607f-6148-46bc-aa09-354e89b40b64,59cef52b-01c7-4b2f-9d72-9f5bdc439456,c1b2c3d4-e5f6-7890-abcd-ef1234567818,2,10.49,20.98
7d01d7f4-a467-4965-90fb-d10a59b74f60,59cef52b-01c7-4b2f-9d72-9f5bdc439456,c1b2c3d4-e5f6-7890-abcd-ef1234567804,1,4.99,4.99
26613990-395d-4670-afcc-8e8b7a9cee7d,1143cef9-0c11-4edb-9dbb-d5360f677c65,c1b2c3d4-e5f6-7890-abcd-ef1234567819,3,14.49,43.47
280be48f-8c9f-4b62-ae4f-d7163b268dfb,1143cef9-0c11-4edb-9dbb-d5360f677c65,c1b2c3d4-e5f6-7890-abcd-ef1234567806,3,10.99,32.97
38ab8e36-09bd-448d-bc27-782b18126f24,1143cef9-0c11-4edb-9dbb-d5360f677c65,c1b2c3d4-e5f6-7890-abcd-ef1234567813,1,12.49,12.49
72b87a31-18f5-4347-82cf-4f49f6df5f96,1143cef9-0c11-4edb-9dbb-d5360f677c65,c1b2c3d4-e5f6-7890-abcd-ef1234567818,1,10.49,10.49
d34966ce-a4d2-485d-890b-22f01c23fb7d,79086fdb-f92c-4343-acf1-a7def282aa27,c1b2c3d4-e5f6-7890-abcd-ef1234567818,1,10.49,10.49
f4d411eb-f797-4be3-b77f-247d0e64b48d,79086fdb-f92c-4343-acf1-a7def282aa27,c1b2c3d4-e5f6-7890-abcd-ef1234567809,3,13.49,40.47
1ba66429-dc79-4e73-9724-b713bf1e7b43,bf7ef361-a09c-4df5-9d0c-f4c9cac52b87,c1b2c3d4-e5f6-7890-abcd-ef1234567810,3,14.99,44.97
cba0fa92-5c99-4db3-8697-31354475e290,bf7ef361-a09c-4df5-9d0c-f4c9cac52b87,c1b2c3d4-e5f6-7890-abcd-ef1234567819,2,14.49,28.98
5d654a05-4748-4bb9-8b6e-fe908f17d64b,24bde2ea-72f9-4423-9c2b-bd220570684c,c1b2c3d4-e5f6-7890-abcd-ef1234567802,1,11.99,11.99
3cf8a5d3-9ddf-4a8b-855f-575c4e275b45,cfcd9289-5b87-4b69-910c-90ac4caead37,c1b2c3d4-e5f6-7890-abcd-ef1234567804,3,4.99,14.97
da1dd5e5-6862-4713-91d8-eaac3cdb2384,f4ef5677-3749-468d-b2a0-17cb8f9745a7,c1b2c3d4-e5f6-7890-abcd-ef1234567815,3,8.49,25.47
9064e32f-4216-4672-b1cd-de827a070a47,f4ef5677-3749-468d-b2a0-17cb8f9745a7,c1b2c3d4-e5f6-7890-abcd-ef1234567807,1,9.99,9.99
7890049b-db91-405f-a4e9-f293d7e7b036,9d5e11d3-7f67-4f6c-96e8-3d792241082f,c1b2c3d4-e5f6-7890-abcd-ef1234567803,2,5.99,11.98
e20ba738-bf9c-4cc2-818d-5cbab369b0a3,9d5e11d3-7f67-4f6c-96e8-3d792241082f,c1b2c3d4-e5f6-7890-abcd-ef1234567801,2,12.99,25.98
38a00991-ddb4-423c-ae1c-4da4cf8a19a1,9d5e11d3-7f67-4f6c-96e8-3d792241082f,c1b2c3d4-e5f6-7890-abcd-ef1234567802,3,11.99,35.97
38debab0-bfba-42db-974b-d2e6fd2eeca1,9d5e11d3-7f67-4f6c-96e8-3d792241082f,c1b2c3d4-e5f6-7890-abcd-ef1234567806,3,10.99,32.97
e7688e40-57f5-4d07-a6a1-4e9453073b7f,cd85b2ec-4dda-42b9-98b0-8076bab6d06a,c1b2c3d4-e5f6-7890-abcd-ef1234567819,3,14.49,43.47
98b89ba4-19ca-4e03-b435-081d0a77c0db,cd85b2ec-4dda-42b9-98b0-8076bab6d06a,c1b2c3d4-e5f6-7890-abcd-ef1234567803,1,5.99,5.99
a9ca8633-2080-461c-994d-16d13af80f62,082e8cc5-d732-4ba3-aab8-420cb83cfba4,c1b2c3d4-e5f6-7890-abcd-ef1234567817,3,13.99,41.97
5a994f49-b72a-43df-8325-4acb4a2ce187,082e8cc5-d732-4ba3-aab8-420cb83cfba4,c1b2c3d4-e5f6-7890-abcd-ef1234567807,1,9.99,9.99
80fb2b87-315a-4dfa-b4a3-15126d63e128,b7482e5e-f0c8-43ac-9e2c-63ab54fe3304,c1b2c3d4-e5f6-7890-abcd-ef1234567806,3,10.99,32.97
e033d95e-3959-4a2b-a49c-1c097ea9bdac,b7482e5e-f0c8-43ac-9e2c-63ab54fe3304,c1b2c3d4-e5f6-7890-abcd-ef1234567810,3,14.99,44.97
86bb04db-cce1-4dd9-825d-ecd1559c382a,b7482e5e-f0c8-43ac-9e2c-63ab54fe3304,c1b2c3d4-e5f6-7890-abcd-ef1234567820,2,15.99,31.98
40042b11-5585-4583-81be-0cb637196c9f,b7482e5e-f0c8-43ac-9e2c-63ab54fe3304,c1b2c3d4-e5f6-7890-abcd-ef1234567819,3,14.49,43.47
e7de025c-5ff6-4153-b3ec-2dd2a5bc8fd9,8104f344-9d66-4a68-a5f5-a416b223753f,c1b2c3d4-e5f6-7890-abcd-ef1234567808,1,11.49,11.49
5bfb9765-9891-400b-b855-16425e3dc8cd,8104f344-9d66-4a68-a5f5-a416b223753f,c1b2c3d4-e5f6-7890-abcd-ef1234567802,2,11.99,23.98
b61b178b-3531-413f-9e79-5d0fab2e8fd8,f5665bad-f4fb-4ffb-9362-912900f1b04d,c1b2c3d4-e5f6-7890-abcd-ef1234567805,3,8.99,26.97
8a07cdc5-b2e4-4ae4-adc9-b4bb2a3dccd0,5c443abf-a00e-4cfd-a29c-594628afb2c8,c1b2c3d4-e5f6-7890-abcd-ef1234567805,2,8.99,17.98
b7adaf44-852b-47db-82b1-e1d6a3351a13,5c443abf-a00e-4cfd-a29c-594628afb2c8,c1b2c3d4-e5f6-7890-abcd-ef1234567817,3,13.99,41.97
fd02ca8c-ab4f-4245-b20e-f8a370998ff0,5c443abf-a00e-4cfd-a29c-594628afb2c8,c1b2c3d4-e5f6-7890-abcd-ef1234567809,2,13.49,26.98
e3e21dcf-020b-4c8b-9a34-c8aac166fbd2,8216757d-c128-4673-a402-1c7aa9ff2ff5,c1b2c3d4-e5f6-7890-abcd-ef1234567811,3,11.99,35.97
c0893cca-82da-4736-8106-97102ee706cf,8216757d-c128-4673-a402-1c7aa9ff2ff5,c1b2c3d4-e5f6-7890-abcd-ef1234567817,2,13.99,27.98
303c28a8-f855-47b4-9c87-7acf550c9536,bf2209ea-2301-4877-8f38-6f1400c37c0a,c1b2c3d4-e5f6-7890-abcd-ef1234567819,3,14.49,43.47
acb6739a-292e-499d-8ee5-db104aced7fe,0bc07c77-e002-428e-8b9d-f9cb7e1488de,c1b2c3d4-e5f6-7890-abcd-ef1234567816,1,9.99,9.99
7ca640cf-7826-4620-88bf-573a83c2266c,0bc07c77-e002-428e-8b9d-f9cb7e1488de,c1b2c3d4-e5f6-7890-abcd-ef1234567803,3,5.99,17.97
3a35d376-fa14-4ec7-a7cb-1a32d896176f,0bc07c77-e002-428e-8b9d-f9cb7e1488de,c1b2c3d4-e5f6-7890-abcd-ef1234567814,3,7.99,23.97
2a2d7b90-c897-47fe-a0ed-3219a9cd7c87,0bc07c77-e002-428e-8b9d-f9cb7e1488de,c1b2c3d4-e5f6-7890-abcd-ef1234567812,1,9.99,9.99
1ada3e8c-a49e-4d30-8150-836d46033877,4123feff-8e59-4cd1-9d68-efbb88c31c1f,c1b2c3d4-e5f6-7890-abcd-ef1234567820,3,15.99,47.97
606701ef-b485-4fb1-8391-c58caf633189,4123feff-8e59-4cd1-9d68-efbb88c31c1f,c1b2c3d4-e5f6-7890-abcd-ef1234567807,2,9.99,19.98
c539fee1-0306-4a45-86cd-4331a3b8f108,4123feff-8e59-4cd1-9d68-efbb88c31c1f,c1b2c3d4-e5f6-7890-abcd-ef1234567805,3,8.99,26.97
6f9d3ee0-1d78-45a6-9c75-f1433dbc02b4,4123feff-8e59-4cd1-9d68-efbb88c31c1f,c1b2c3d4-e5f6-7890-abcd-ef1234567817,1,13.99,13.99
628d49cf-0c97-48ed-9634-fcbaa14820d0,527e96ad-230e-4040-ade1-61a85a96e064,c1b2c3d4-e5f6-7890-abcd-ef1234567816,3,9.99,29.97
4a01fe2c-f687-47b1-bfc9-55de368121c6,527e96ad-230e-4040-ade1-61a85a96e064,c1b2c3d4-e5f6-7890-abcd-ef1234567810,3,14.99,44.97
a1c792ea-f6c3-4c3e-bd83-d6f9528992ae,e95941ff-256d-41d2-9a03-5d1b86d9d517,c1b2c3d4-e5f6-7890-abcd-ef1234567804,2,4.99,9.98
6df8c983-0ad9-4a9f-9aa8-6b0ee56ef652,e95941ff-256d-41d2-9a03-5d1b86d9d517,c1b2c3d4-e5f6-7890-abcd-ef1234567803,2,5.99,11.98
106dc04f-9b00-4ed7-af40-35429c629600,21c83608-b96e-49d2-8064-0c33ec00b577,c1b2c3d4-e5f6-7890-abcd-ef1234567809,2,13.49,26.98
fd699164-a3eb-4809-8b02-386b41e7a428,21c83608-b96e-49d2-8064-0c33ec00b577,c1b2c3d4-e5f6-7890-abcd-ef1234567819,3,14.49,43.47
c96d839a-3e13-4796-8350-0c8aa4f0753c,21c83608-b96e-49d2-8064-0c33ec00b577,c1b2c3d4-e5f6-7890-abcd-ef1234567811,1,11.99,11.99
a3d803c6-523a-434f-ba8b-2df7a5450e60,21c83608-b96e-49d2-8064-0c33ec00b577,c1b2c3d4-e5f6-7890-abcd-ef1234567804,1,4.99,4.99
914030bd-ad0d-4bfd-8bb6-7df090eca57e,66b69f69-b63a-484b-88bf-b723efb2c67f,c1b2c3d4-e5f6-7890-abcd-ef1234567820,1,15.99,15.99
d1499986-296a-4ed9-94e9-b437a45b32b0,66b69f69-b63a-484b-88bf-b723efb2c67f,c1b2c3d4-e5f6-7890-abcd-ef1234567803,3,5.99,17.97
bb3f5af4-34fa-4aec-b572-b0abdd35322a,ce3e5049-d3f1-4940-9dec-307734a43f1a,c1b2c3d4-e5f6-7890-abcd-ef1234567808,3,11.49,34.47
ade3312f-c289-4b29-9850-512b0bf8a270,4ea009d6-9492-4451-b1f2-a99c9e1319a8,c1b2c3d4-e5f6-7890-abcd-ef1234567808,3,11.49,34.47
6632fa7c-3407-46b1-9194-c47fc2d91ca0,4ea009d6-9492-4451-b1f2-a99c9e1319a8,c1b2c3d4-e5f6-7890-abcd-ef1234567819,1,14.49,14.49
b96981aa-4e63-4255-bbd2-b45e230119cf,02dbd2a4-190d-4899-bf2b-c95e0cdfd9dd,c1b2c3d4-e5f6-7890-abcd-ef1234567809,3,13.49,40.47
79220308-baca-476d-8559-132c76a49fc3,02dbd2a4-190d-4899-bf2b-c95e0cdfd9dd,c1b2c3d4-e5f6-7890-abcd-ef1234567806,2,10.99,21.98
4188d295-bedb-4a9a-b602-e8e87783a0e1,02dbd2a4-190d-4899-bf2b-c95e0cdfd9dd,c1b2c3d4-e5f6-7890-abcd-ef1234567810,3,14.99,44.97
1319342c-ed3e-4246-84a9-951a7bf6d72c,02dbd2a4-190d-4899-bf2b-c95e0cdfd9dd,c1b2c3d4-e5f6-7890-abcd-ef1234567814,2,7.99,15.98
09a55487-fac2-44be-a95a-db3887604520,564a97fc-4b93-40a5-af47-767b8ed2fb16,c1b2c3d4-e5f6-7890-abcd-ef1234567816,3,9.99,29.97
dba3972f-9bee-4754-b033-5d426d3cc927,564a97fc-4b93-40a5-af47-767b8ed2fb16,c1b2c3d4-e5f6-7890-abcd-ef1234567818,3,10.49,31.47
8d2a9535-311a-4891-94b3-0c4c4a10d397,a427fe08-eb14-4e43-aecb-46190de46ee9,c1b2c3d4-e5f6-7890-abcd-ef1234567817,3,13.99,41.97
8d4e941e-7bf6-4510-8cbd-9af053b6ff71,a427fe08-eb14-4e43-aecb-46190de46ee9,c1b2c3d4-e5f6-7890-abcd-ef1234567814,1,7.99,7.99
2f194e03-4a87-4d4a-aef8-d9e01e15f5f4,a427fe08-eb14-4e43-aecb-46190de46ee9,c1b2c3d4-e5f6-7890-abcd-ef1234567816,3,9.99,29.97
0811b364-19c1-4c13-a70d-8414e00d2e68,a427fe08-eb14-4e43-aecb-46190de46ee9,c1b2c3d4-e5f6-7890-abcd-ef1234567807,2,9.99,19.98
b60f3658-26d5-4ee2-b1bb-c964b3eababb,08946eba-0898-476f-94be-8dc840765a47,c1b2c3d4-e5f6-7890-abcd-ef1234567808,1,11.49,11.49
e9dcd5ec-7b4f-4ff0-8111-e37a470e0a94,08946eba-0898-476f-94be-8dc840765a47,c1b2c3d4-e5f6-7890-abcd-ef1234567814,1,7.99,7.99
a3b32f85-0abf-4285-90fd-74e44bf150aa,c6d59dec-ad2b-41ed-a322-ed06e059f14e,c1b2c3d4-e5f6-7890-abcd-ef1234567817,1,13.99,13.99
c8827e54-236b-418b-a996-9db2243ee4a7,90f4e7eb-4cd5-4352-bfeb-dc02ade6119b,c1b2c3d4-e5f6-7890-abcd-ef1234567811,1,11.99,11.99
8db2fe81-fc02-4990-acdc-eebb1451e218,90f4e7eb-4cd5-4352-bfeb-dc02ade6119b,c1b2c3d4-e5f6-7890-abcd-ef1234567812,3,9.99,29.97
ec7b0577-bbf5-4e5e-8167-9a114963a8f9,90f4e7eb-4cd5-4352-bfeb-dc02ade6119b,c1b2c3d4-e5f6-7890-abcd-ef1234567805,1,8.99,8.99
aedf5474-1a49-4168-acb3-d88623274460,90f4e7eb-4cd5-4352-bfeb-dc02ade6119b,c1b2c3d4-e5f6-7890-abcd-ef1234567820,2,15.99,31.98
59d73571-577c-49ab-b195-9603a35c97b0,d7314882-aa61-4471-b8e8-a8097d7ee184,c1b2c3d4-e5f6-7890-abcd-ef1234567810,1,14.99,14.99
7e94e145-b2b5-4ac6-b477-0ca49eab503e,d7314882-aa61-4471-b8e8-a8097d7ee184,c1b2c3d4-e5f6-7890-abcd-ef1234567807,1,9.99,9.99
3d75fe59-1a91-41fc-b58c-6d40a259b280,a7a70f0b-b494-4c2e-9bb7-21045b027b0d,c1b2c3d4-e5f6-7890-abcd-ef1234567811,3,11.99,35.97
99b25a2a-5829-428f-8edd-755f00fe1a1d,a7a70f0b-b494-4c2e-9bb7-21045b027b0d,c1b2c3d4-e5f6-7890-abcd-ef1234567817,3,13.99,41.97
827b9dc4-1c02-4603-9a25-e3a2bf52d96a,192741c5-1c83-4327-9e46-ce3a2247b79c,c1b2c3d4-e5f6-7890-abcd-ef1234567801,1,12.99,12.99
b0062ffa-2e91-422c-ba71-84a5a913961b,192741c5-1c83-4327-9e46-ce3a2247b79c,c1b2c3d4-e5f6-7890-abcd-ef1234567807,2,9.99,19.98
9213bcc3-80f9-48b4-b0ed-a23dc98f8396,454551ac-5835-4524-8c32-be0e7d20a639,c1b2c3d4-e5f6-7890-abcd-ef1234567817,2,13.99,27.98
fe499b21-f5f6-4ee5-82d3-2f053feb30ba,6fbfd572-3001-48e6-ae90-0e94fec2ed77,c1b2c3d4-e5f6-7890-abcd-ef1234567803,3,5.99,17.97
42152475-3c3e-4706-b22e-16e9704f448a,6fbfd572-3001-48e6-ae90-0e94fec2ed77,c1b2c3d4-e5f6-7890-abcd-ef1234567809,2,13.49,26.98
21853e90-b4f0-4660-9877-2de73716d7dc,25c56226-f026-449b-b0cb-7a64115c105e,c1b2c3d4-e5f6-7890-abcd-ef1234567806,2,10.99,21.98
d9ce666d-12dc-4752-8c08-488eac909017,25c56226-f026-449b-b0cb-7a64115c105e,c1b2c3d4-e5f6-7890-abcd-ef1234567818,1,10.49,10.49
805be600-1152-4cd0-831f-a6f673f22bb3,25c56226-f026-449b-b0cb-7a64115c105e,c1b2c3d4-e5f6-7890-abcd-ef1234567817,2,13.99,27.98
c67cc57a-88d7-4aa5-b491-6483d5cdc9fd,768ff558-5650-40b0-a16b-60880d314107,c1b2c3d4-e5f6-7890-abcd-ef1234567813,3,12.49,37.47
6ada4c6e-6eb2-49ce-828a-15856e585dd6,768ff558-5650-40b0-a16b-60880d314107,c1b2c3d4-e5f6-7890-abcd-ef1234567805,3,8.99,26.97
709ac38e-b4d0-4db3-8e6d-853472c4daaf,768ff558-5650-40b0-a16b-60880d314107,c1b2c3d4-e5f6-7890-abcd-ef1234567812,2,9.99,19.98
91a6b3a2-3bb4-4ebe-b740-69a4e67dc929,dae11d63-b8a5-41c4-9fe3-7d3779e31f02,c1b2c3d4-e5f6-7890-abcd-ef1234567816,2,9.99,19.98
ebc50fcc-c20a-4362-97f2-6081d35686e6,d445a20c-e339-488d-ac45-5c687314e4cb,c1b2c3d4-e5f6-7890-abcd-ef1234567801,1,12.99,12.99
9ebd7bc2-765b-45aa-926c-da7fcc8e8d3a,5fc3e4ec-36cb-4ae0-a881-5939490ff647,c1b2c3d4-e5f6-7890-abcd-ef1234567802,2,11.99,23.98
36c139c0-5efb-4342-9e6b-5c9e43c5eaaa,5fc3e4ec-36cb-4ae0-a881-5939490ff647,c1b2c3d4-e5f6-7890-abcd-ef1234567816,1,9.99,9.99
793f1462-02f6-4c5a-aec4-910eb8d943c5,5fc3e4ec-36cb-4ae0-a881-5939490ff647,c1b2c3d4-e5f6-7890-abcd-ef1234567814,2,7.99,15.98
338e8fa9-ac65-4a2e-afe1-2c8d4d32c348,dc7e71f6-4aac-4029-8d78-bae8f20fc460,c1b2c3d4-e5f6-7890-abcd-ef1234567814,3,7.99,23.97
3149920a-e1c5-49bb-be50-cfafd295a7fb,6a9dccda-738d-44c9-90a6-6e898aceb0ad,c1b2c3d4-e5f6-7890-abcd-ef1234567804,3,4.99,14.97
f800b580-3982-4dd3-864d-3da99d3c1346,6a9dccda-738d-44c9-90a6-6e898aceb0ad,c1b2c3d4-e5f6-7890-abcd-ef1234567807,1,9.99,9.99
e1cc60d8-1b31-4a7a-b0d6-7b48c5498c8d,6a9dccda-738d-44c9-90a6-6e898aceb0ad,c1b2c3d4-e5f6-7890-abcd-ef1234567810,1,14.99,14.99
1ea8b8da-8823-4785-9007-482908df6904,b566a130-997b-489f-92fe-4c2c878318f0,c1b2c3d4-e5f6-7890-abcd-ef1234567816,2,9.99,19.98
b9231567-e7f0-4ddf-940f-1b6a80d86efb,b566a130-997b-489f-92fe-4c2c878318f0,c1b2c3d4-e5f6-7890-abcd-ef1234567807,3,9.99,29.97
c05effdd-105c-4782-ba13-784e4a08b8c2,b566a130-997b-489f-92fe-4c2c878318f0,c1b2c3d4-e5f6-7890-abcd-ef1234567819,2,14.49,28.98
a95bba6f-bf91-4732-a76b-c4551e985130,b566a130-997b-489f-92fe-4c2c878318f0,c1b2c3d4-e5f6-7890-abcd-ef1234567802,1,11.99,11.99
032e8785-8b80-449a-9804-549819107dc7,315163d5-17bc-4010-beb0-4411dabe3433,c1b2c3d4-e5f6-7890-abcd-ef1234567801,1,12.99,12.99
2bf66f84-875e-4f02-9ada-71e9f8af0d73,b9380f6c-f9fd-415a-bc89-e0d244e3a860,c1b2c3d4-e5f6-7890-abcd-ef1234567813,3,12.49,37.47
ab7f70d4-99b0-4a93-a11a-dff50093e937,ac400842-cec5-470d-ad4d-8270f2dc94f4,c1b2c3d4-e5f6-7890-abcd-ef1234567811,1,11.99,11.99
8b60f2f2-9abd-46c0-90bb-adc0bc80d81f,ac400842-cec5-470d-ad4d-8270f2dc94f4,c1b2c3d4-e5f6-7890-abcd-ef1234567813,1,12.49,12.49
07e95e85-e8af-4bfd-a881-6fb724bde866,ac400842-cec5-470d-ad4d-8270f2dc94f4,c1b2c3d4-e5f6-7890-abcd-ef1234567815,3,8.49,25.47
8d7624e4-a2af-4c0b-bdb8-aea22eba1fc5,c74c4dd8-3a6e-4203-9209-d8919ae9f590,c1b2c3d4-e5f6-7890-abcd-ef1234567817,3,13.99,41.97
34d585ad-6ecb-411b-ba77-51146e0b7e6d,c74c4dd8-3a6e-4203-9209-d8919ae9f590,c1b2c3d4-e5f6-7890-abcd-ef1234567813,2,12.49,24.98
d815b28d-5a5e-4e73-8ab9-893ef60f1f82,c74c4dd8-3a6e-4203-9209-d8919ae9f590,c1b2c3d4-e5f6-7890-abcd-ef1234567805,2,8.99,17.98
05c97a91-e806-4eca-a4d8-ec67b0f237e1,bd5cc8c2-7a9e-4869-865a-6b9d5dd96973,c1b2c3d4-e5f6-7890-abcd-ef1234567801,2,12.99,25.98
62115e33-a61b-4583-9d7a-0b2878dd3f9a,bd5cc8c2-7a9e-4869-865a-6b9d5dd96973,c1b2c3d4-e5f6-7890-abcd-ef1234567803,1,5.99,5.99
4b0fce97-42bc-4b8a-b6f2-f0983aa4fe84,c2d1de60-685d-47ad-9b29-8278b486cb5a,c1b2c3d4-e5f6-7890-abcd-ef1234567801,3,12.99,38.97
81ea0c68-6dcf-4707-801e-2bb994cc55e1,c2d1de60-685d-47ad-9b29-8278b486cb5a,c1b2c3d4-e5f6-7890-abcd-ef1234567811,3,11.99,35.97
069993c1-1e48-40fc-8391-6988771f4c94,c2d1de60-685d-47ad-9b29-8278b486cb5a,c1b2c3d4-e5f6-7890-abcd-ef1234567815,2,8.49,16.98
e1f4a5b1-2b56-4178-bcb8-7231ad2668ca,5bada963-e896-44a7-a2ee-7ed971d3390b,c1b2c3d4-e5f6-7890-abcd-ef1234567807,3,9.99,29.97
a9aea5fd-c257-4836-a330-900fb2b2a143,5bada963-e896-44a7-a2ee-7ed971d3390b,c1b2c3d4-e5f6-7890-abcd-ef1234567813,3,12.49,37.47
50f173b6-165b-4b79-93fc-7caacb2966ef,5bada963-e896-44a7-a2ee-7ed971d3390b,c1b2c3d4-e5f6-7890-abcd-ef1234567818,2,10.49,20.98
17430747-a947-4b32-96ea-3715128dc3af,d12acda8-74df-49c7-b3a0-3c1b1db27c09,c1b2c3d4-e5f6-7890-abcd-ef1234567801,1,12.99,12.99
f350d59e-7d96-46a6-ad73-be9b51dacdb1,9fee0040-9b11-4490-9173-2a9c2524ab56,c1b2c3d4-e5f6-7890-abcd-ef1234567810,1,14.99,14.99
67180fda-b082-4fe3-baab-0404386a216c,1cbe05d8-59b1-434d-b17c-91469b91397f,c1b2c3d4-e5f6-7890-abcd-ef1234567803,3,5.99,17.97
8c6910a0-7c0b-4c62-a28f-af835c3a3cfd,1cbe05d8-59b1-434d-b17c-91469b91397f,c1b2c3d4-e5f6-7890-abcd-ef1234567811,2,11.99,23.98
3cc561c4-cc9c-44d4-bbf2-860d794e721d,1cbe05d8-59b1-434d-b17c-91469b91397f,c1b2c3d4-e5f6-7890-abcd-ef1234567818,2,10.49,20.98
fa12a301-995a-410c-b1ff-2156abb5d49b,b1c60adc-9270-4a58-ac57-11bb7936cb7a,c1b2c3d4-e5f6-7890-abcd-ef1234567816,2,9.99,19.98
3f0dfbc1-d110-4569-8b2e-b6729bf7feb8,fe9adc87-46ba-4a8f-8ec3-0342ce58994b,c1b2c3d4-e5f6-7890-abcd-ef1234567804,3,4.99,14.97
6f2e6144-cbc8-4269-ab5b-feae7f7a4736,b9a11f04-e2cf-4a93-b46b-0e2e41907a7a,c1b2c3d4-e5f6-7890-abcd-ef1234567806,2,10.99,21.98
24fed5c1-5e88-4331-8e4b-62c49aeaff0b,b9a11f04-e2cf-4a93-b46b-0e2e41907a7a,c1b2c3d4-e5f6-7890-abcd-ef1234567807,2,9.99,19.98
4170dfca-4933-48c3-a95b-9d485374d47a,b9a11f04-e2cf-4a93-b46b-0e2e41907a7a,c1b2c3d4-e5f6-7890-abcd-ef1234567801,2,12.99,25.98
